,Group,Type,Area,NeighborTYPE,count,prob,mean_dist
21950,NRpre,V,A/RL/AL,V,35,0.24475524475524477,45.88466727574316
21951,NRpre,V,AM/PM,A,38,0.15833333333333333,49.29911353051529
21952,NRpre,V,AM/PM,M,55,0.22916666666666666,38.30144772732884
21953,NRpre,V,AM/PM,V,147,0.6125,26.503211984410786
21954,NRpre,V,LM,A,12,0.6,35.0074075234283
21955,NRpre,V,LM,M,3,0.15,48.570680128585565
21956,NRpre,V,LM,V,5,0.25,36.100704948016535
21957,NRpre,V,V1,A,129,0.20124804992199688,53.725175965269194
21958,NRpre,V,V1,M,219,0.3416536661466459,39.355748083520794
21959,NRpre,V,V1,V,293,0.45709828393135726,33.15704061998436
21960,NRpre,A,A/RL/AL,A,74,0.4,39.417756223352654
21961,NRpre,A,A/RL/AL,M,58,0.31351351351351353,44.43445521416407
21962,NRpre,A,A/RL/AL,V,53,0.2864864864864865,49.51241140297925
21963,NRpre,A,AM/PM,A,14,0.18421052631578946,47.219038251824244
21964,NRpre,A,AM/PM,M,20,0.2631578947368421,41.660374921871906
21965,NRpre,A,AM/PM,V,42,0.5526315789473685,31.51598165755212
21966,NRpre,A,LM,A,14,0.5384615384615384,30.63067793122391
21967,NRpre,A,LM,M,6,0.23076923076923078,40.03730891163434
21968,NRpre,A,LM,V,6,0.23076923076923078,40.875379906287705
21969,NRpre,A,V1,A,49,0.20851063829787234,51.86996423019974
21970,NRpre,A,V1,M,65,0.2765957446808511,39.70236623424333
21971,NRpre,A,V1,V,121,0.5148936170212766,33.08265162269823
21972,NRpre,M,A/RL/AL,A,53,0.42063492063492064,44.51555660458793
21973,NRpre,M,A/RL/AL,M,25,0.1984126984126984,53.20357367523788
21974,NRpre,M,A/RL/AL,V,48,0.38095238095238093,47.40987872382826
21975,NRpre,M,AM/PM,A,21,0.17073170731707318,42.61131017893809
21976,NRpre,M,AM/PM,M,39,0.3170731707317073,33.65735516432616
21977,NRpre,M,AM/PM,V,63,0.5121951219512195,27.648688572689498
21978,NRpre,M,LM,A,8,0.42105263157894735,35.72167851092636
21979,NRpre,M,LM,M,9,0.47368421052631576,43.14473311194283
21980,NRpre,M,LM,V,2,0.10526315789473684,40.15221541662221
21981,NRpre,M,V1,A,78,0.21195652173913043,49.62493693460079
21982,NRpre,M,V1,M,110,0.29891304347826086,40.423193216005785
21983,NRpre,M,V1,V,180,0.4891304347826087,29.94533733880735
21984,NRpre,V,A/RL/AL,A,56,0.3888888888888889,42.73728674701632
21985,NRpre,V,A/RL/AL,M,49,0.3402777777777778,45.67519440605911
21986,NRpre,V,A/RL/AL,V,39,0.2708333333333333,47.30614827469162
21987,NRpre,V,AM/PM,A,49,0.20416666666666666,46.14900061938676
21988,NRpre,V,AM/PM,M,66,0.275,41.22969049122246
21989,NRpre,V,AM/PM,V,125,0.5208333333333334,28.10841551477541
21990,NRpre,V,LM,A,8,0.4444444444444444,32.019158266052266
21991,NRpre,V,LM,M,5,0.2777777777777778,39.03595724666084
21992,NRpre,V,LM,V,5,0.2777777777777778,44.56235738116541
21993,NRpre,V,V1,A,111,0.17289719626168223,55.18533679688507
21994,NRpre,V,V1,M,213,0.3317757009345794,40.83057180833278
21995,NRpre,V,V1,V,318,0.4953271028037383,33.16697285701544
21996,NRpre,A,A/RL/AL,A,79,0.41798941798941797,39.47781525164929
21997,NRpre,A,A/RL/AL,M,56,0.2962962962962963,47.47574037667972
21998,NRpre,A,A/RL/AL,V,54,0.2857142857142857,47.42668396494797
21999,NRpre,A,AM/PM,A,16,0.20253164556962025,49.26252200352297
22000,NRpre,A,AM/PM,M,12,0.1518987341772152,40.58390915095489
22001,NRpre,A,AM/PM,V,51,0.6455696202531646,25.590799033742478
22002,NRpre,A,LM,A,7,0.3333333333333333,37.55258256630719
22003,NRpre,A,LM,M,3,0.14285714285714285,44.231526880036164
22004,NRpre,A,LM,V,11,0.5238095238095238,27.16864825602951
22005,NRpre,A,V1,A,43,0.18454935622317598,52.03405902872455
22006,NRpre,A,V1,M,66,0.2832618025751073,43.09823203663304
22007,NRpre,A,V1,V,124,0.5321888412017167,31.043738538296402
22008,NRpre,M,A/RL/AL,A,61,0.4765625,39.61893787914805
22009,NRpre,M,A/RL/AL,M,32,0.25,52.279753992717126
22010,NRpre,M,A/RL/AL,V,35,0.2734375,50.01911694594354
22011,NRpre,M,AM/PM,A,14,0.11570247933884298,53.193291305103564
22012,NRpre,M,AM/PM,M,35,0.2892561983471074,37.28776839698967
22013,NRpre,M,AM/PM,V,72,0.5950413223140496,25.441171676147494
22014,NRpre,M,LM,A,6,0.35294117647058826,47.17370459435614
22015,NRpre,M,LM,M,5,0.29411764705882354,42.432909126929474
22016,NRpre,M,LM,V,6,0.35294117647058826,30.99173895662518
22017,NRpre,M,V1,A,67,0.1810810810810811,51.30188221615196
22018,NRpre,M,V1,M,104,0.2810810810810811,40.266255705963864
22019,NRpre,M,V1,V,199,0.5378378378378378,30.752578523046573
22020,NRpre,V,A/RL/AL,A,50,0.36231884057971014,40.302115979035264
22021,NRpre,V,A/RL/AL,M,28,0.2028985507246377,47.3266917005109
22022,NRpre,V,A/RL/AL,V,60,0.43478260869565216,42.58319223062878
22023,NRpre,V,AM/PM,A,46,0.19246861924686193,45.877899040640834
22024,NRpre,V,AM/PM,M,73,0.3054393305439331,36.331300693515246
22025,NRpre,V,AM/PM,V,120,0.502092050209205,28.090220513699034
22026,NRpre,V,LM,A,9,0.36,36.09568304195543
22027,NRpre,V,LM,M,9,0.36,48.72200503183052
22028,NRpre,V,LM,V,7,0.28,36.22743453205633
22029,NRpre,V,V1,A,108,0.16822429906542055,54.167925357279046
22030,NRpre,V,V1,M,183,0.2850467289719626,43.269702669905634
22031,NRpre,V,V1,V,351,0.5467289719626168,32.00187266220101
22032,NRpre,A,A/RL/AL,A,72,0.391304347826087,40.5594191395543
22033,NRpre,A,A/RL/AL,M,50,0.2717391304347826,48.89317575586534
22034,NRpre,A,A/RL/AL,V,62,0.33695652173913043,43.680134249850994
22035,NRpre,A,AM/PM,A,11,0.14102564102564102,50.88155895144021
22036,NRpre,A,AM/PM,M,20,0.2564102564102564,42.248777108336434
22037,NRpre,A,AM/PM,V,47,0.6025641025641025,29.93014893370866
22038,NRpre,A,LM,A,10,0.37037037037037035,36.902852655874774
22039,NRpre,A,LM,M,8,0.2962962962962963,40.96903273748555
22040,NRpre,A,LM,V,9,0.3333333333333333,36.04988062293276
22041,NRpre,A,V1,A,45,0.19313304721030042,54.73484797042043
22042,NRpre,A,V1,M,70,0.30042918454935624,42.02278457823686
22043,NRpre,A,V1,V,118,0.5064377682403434,33.52708969947431
22044,NRpre,M,A/RL/AL,A,54,0.4153846153846154,39.92635324628063
22045,NRpre,M,A/RL/AL,M,39,0.3,47.66150894616438
22046,NRpre,M,A/RL/AL,V,37,0.2846153846153846,44.99566913525223
22047,NRpre,M,AM/PM,A,21,0.17073170731707318,46.17324060781277
22048,NRpre,M,AM/PM,M,30,0.24390243902439024,40.16723857707041
22049,NRpre,M,AM/PM,V,72,0.5853658536585366,27.265563014925245
22050,NRpre,M,LM,A,6,0.42857142857142855,33.48071952481353
22051,NRpre,M,LM,M,1,0.07142857142857142,48.40211346849621
22052,NRpre,M,LM,V,7,0.5,25.863862475970198
22053,NRpre,M,V1,A,78,0.21138211382113822,48.29787939919224
22054,NRpre,M,V1,M,106,0.2872628726287263,42.92344958527154
22055,NRpre,M,V1,V,185,0.5013550135501355,31.668106754026734
22056,NRpre,V,A/RL/AL,A,57,0.40425531914893614,39.46956394370056
22057,NRpre,V,A/RL/AL,M,43,0.3049645390070922,51.03806875388876
22058,NRpre,V,A/RL/AL,V,41,0.2907801418439716,48.58234063818635
22059,NRpre,V,AM/PM,A,31,0.13025210084033614,50.88331109504947
22060,NRpre,V,AM/PM,M,76,0.31932773109243695,36.01689349253919
22061,NRpre,V,AM/PM,V,131,0.5504201680672269,27.002650758095207
22062,NRpre,V,LM,A,9,0.4090909090909091,31.57679258149973
22063,NRpre,V,LM,M,8,0.36363636363636365,35.06871935787739
22064,NRpre,V,LM,V,5,0.22727272727272727,35.32243195580405
22065,NRpre,V,V1,A,133,0.20684292379471228,50.18771471580063
22066,NRpre,V,V1,M,188,0.29237947122861585,41.60722988065136
22067,NRpre,V,V1,V,322,0.5007776049766719,32.85351396829418
22068,NRpre,A,A/RL/AL,A,68,0.3695652173913043,43.04236876293272
22069,NRpre,A,A/RL/AL,M,55,0.29891304347826086,50.57445266455842
22070,NRpre,A,A/RL/AL,V,61,0.33152173913043476,49.22450579400854
22071,NRpre,A,AM/PM,A,14,0.1794871794871795,50.85003828863328
22072,NRpre,A,AM/PM,M,20,0.2564102564102564,47.26121779262889
22073,NRpre,A,AM/PM,V,44,0.5641025641025641,32.660168428613545
22074,NRpre,A,LM,A,13,0.48148148148148145,37.47158439118992
22075,NRpre,A,LM,M,8,0.2962962962962963,50.950587743857696
22076,NRpre,A,LM,V,6,0.2222222222222222,40.462725584071144
22077,NRpre,A,V1,A,45,0.19313304721030042,54.877234968677925
22078,NRpre,A,V1,M,69,0.296137339055794,42.5124990514165
22079,NRpre,A,V1,V,119,0.5107296137339056,33.62310366203289
22080,NRpre,M,A/RL/AL,A,54,0.42857142857142855,38.33823550275208
22081,NRpre,M,A/RL/AL,M,38,0.30158730158730157,46.80656672727729
22082,NRpre,M,A/RL/AL,V,34,0.2698412698412698,48.5763065552342
22083,NRpre,M,AM/PM,A,19,0.1557377049180328,46.724355068697804
22084,NRpre,M,AM/PM,M,34,0.2786885245901639,35.70435118074887
22085,NRpre,M,AM/PM,V,69,0.5655737704918032,29.718805456202183
22086,NRpre,M,LM,A,6,0.3333333333333333,32.48722953249825
22087,NRpre,M,LM,M,6,0.3333333333333333,31.837765955108164
22088,NRpre,M,LM,V,6,0.3333333333333333,32.66911349267886
22089,NRpre,M,V1,A,67,0.1810810810810811,50.945091937585104
22090,NRpre,M,V1,M,111,0.3,40.25892744666106
22091,NRpre,M,V1,V,192,0.518918918918919,31.631546895713154
22092,NRpre,V,A/RL/AL,A,56,0.38620689655172413,38.72411346039488
22093,NRpre,V,A/RL/AL,M,32,0.2206896551724138,53.42143950707942
22094,NRpre,V,A/RL/AL,V,57,0.3931034482758621,41.76802927990922
22095,NRpre,V,AM/PM,A,36,0.1506276150627615,45.81197775021355
22096,NRpre,V,AM/PM,M,70,0.2928870292887029,38.6750787867316
22097,NRpre,V,AM/PM,V,133,0.5564853556485355,26.118059568825604
22098,NRpre,V,LM,A,9,0.5,33.44420568196381
22099,NRpre,V,LM,M,4,0.2222222222222222,50.85255521758532
22100,NRpre,V,LM,V,5,0.2777777777777778,39.243031940284794
22101,NRpre,V,V1,A,124,0.19314641744548286,51.90479360235579
22102,NRpre,V,V1,M,178,0.2772585669781931,43.03773670250382
22103,NRpre,V,V1,V,340,0.5295950155763239,31.453393972491664
22104,NRpre,A,A/RL/AL,A,66,0.35106382978723405,39.810279508322026
22105,NRpre,A,A/RL/AL,M,56,0.2978723404255319,46.750723006782685
22106,NRpre,A,A/RL/AL,V,66,0.35106382978723405,44.17247477220146
22107,NRpre,A,AM/PM,A,25,0.3246753246753247,45.20890273949877
22108,NRpre,A,AM/PM,M,19,0.24675324675324675,36.10025114304984
22109,NRpre,A,AM/PM,V,33,0.42857142857142855,26.67747864368037
22110,NRpre,A,LM,A,7,0.30434782608695654,34.757748412970294
22111,NRpre,A,LM,M,6,0.2608695652173913,44.88960712891736
22112,NRpre,A,LM,V,10,0.43478260869565216,32.740125864469555
22113,NRpre,A,V1,A,54,0.23076923076923078,53.722798358584825
22114,NRpre,A,V1,M,67,0.2863247863247863,41.686204232487306
22115,NRpre,A,V1,V,113,0.4829059829059829,32.82888366815528
22116,NRpre,M,A/RL/AL,A,48,0.36923076923076925,41.36189144370352
22117,NRpre,M,A/RL/AL,M,30,0.23076923076923078,49.43715525136441
22118,NRpre,M,A/RL/AL,V,52,0.4,42.89976307102206
22119,NRpre,M,AM/PM,A,15,0.12195121951219512,48.973526777925876
22120,NRpre,M,AM/PM,M,40,0.3252032520325203,37.05865069632595
22121,NRpre,M,AM/PM,V,68,0.5528455284552846,26.422108669555634
22122,NRpre,M,LM,A,6,0.42857142857142855,37.97388988441933
22123,NRpre,M,LM,M,1,0.07142857142857142,57.8211132447669
22124,NRpre,M,LM,V,7,0.5,35.429637376891314
22125,NRpre,M,V1,A,62,0.16802168021680217,53.379318052525036
22126,NRpre,M,V1,M,105,0.2845528455284553,41.99639502330234
22127,NRpre,M,V1,V,202,0.5474254742547425,31.542034856790004
22128,NRpre,V,A/RL/AL,A,59,0.4306569343065693,39.12488315946449
22129,NRpre,V,A/RL/AL,M,38,0.2773722627737226,44.6248917028093
22130,NRpre,V,A/RL/AL,V,40,0.291970802919708,47.630868785385346
22131,NRpre,V,AM/PM,A,39,0.16317991631799164,48.15981678823258
22132,NRpre,V,AM/PM,M,69,0.28870292887029286,36.99960532590278
22133,NRpre,V,AM/PM,V,131,0.5481171548117155,28.490273659967098
22134,NRpre,V,LM,A,11,0.4230769230769231,38.37661640070256
22135,NRpre,V,LM,M,2,0.07692307692307693,40.54528076263122
22136,NRpre,V,LM,V,13,0.5,30.93685064198949
22137,NRpre,V,V1,A,131,0.20404984423676012,51.28164279143946
22138,NRpre,V,V1,M,181,0.2819314641744548,41.00800556707962
22139,NRpre,V,V1,V,330,0.514018691588785,31.532548262974153
22140,NRpre,A,A/RL/AL,A,75,0.4143646408839779,40.863807525254494
22141,NRpre,A,A/RL/AL,M,56,0.30939226519337015,47.01516062063468
22142,NRpre,A,A/RL/AL,V,50,0.27624309392265195,45.443453263666136
22143,NRpre,A,AM/PM,A,16,0.21052631578947367,40.01542792995728
22144,NRpre,A,AM/PM,M,19,0.25,40.812715699676595
22145,NRpre,A,AM/PM,V,41,0.5394736842105263,28.93717213737475
22146,NRpre,A,LM,A,18,0.6,27.02655794993803
22147,NRpre,A,LM,M,6,0.2,39.79306093742502
22148,NRpre,A,LM,V,6,0.2,53.49463144228148
22149,NRpre,A,V1,A,36,0.15319148936170213,55.45152527212711
22150,NRpre,A,V1,M,70,0.2978723404255319,46.42150977188635
22151,NRpre,A,V1,V,129,0.548936170212766,32.84972320620686
22152,NRpre,M,A/RL/AL,A,57,0.4596774193548387,37.38296965502409
22153,NRpre,M,A/RL/AL,M,32,0.25806451612903225,49.96671276254996
22154,NRpre,M,A/RL/AL,V,35,0.28225806451612906,44.96698986201221
22155,NRpre,M,AM/PM,A,20,0.16129032258064516,50.636419546889066
22156,NRpre,M,AM/PM,M,37,0.29838709677419356,37.11966612079843
22157,NRpre,M,AM/PM,V,67,0.5403225806451613,26.214909061347022
22158,NRpre,M,LM,A,11,0.5238095238095238,31.720721891553374
22159,NRpre,M,LM,M,6,0.2857142857142857,40.41964277976382
22160,NRpre,M,LM,V,4,0.19047619047619047,37.75192490535819
22161,NRpre,M,V1,A,70,0.1907356948228883,50.28583328070933
22162,NRpre,M,V1,M,120,0.32697547683923706,40.00975104518446
22163,NRpre,M,V1,V,177,0.4822888283378747,31.974510440943618
22164,NRpre,V,A/RL/AL,A,61,0.4066666666666667,42.62647877823284
22165,NRpre,V,A/RL/AL,M,35,0.23333333333333334,49.57987217783272
22166,NRpre,V,A/RL/AL,V,54,0.36,46.39206828338859
22167,NRpre,V,AM/PM,A,34,0.14225941422594143,51.59371411526697
22168,NRpre,V,AM/PM,M,71,0.29707112970711297,38.057491050532064
22169,NRpre,V,AM/PM,V,134,0.5606694560669456,28.57665314505805
22170,NRpre,V,LM,A,8,0.6666666666666666,25.335267945184373
22171,NRpre,V,LM,M,3,0.25,35.786793346842494
22172,NRpre,V,LM,V,1,0.08333333333333333,55.20256654710827
22173,NRpre,V,V1,A,124,0.19284603421461896,49.844661211581794
22174,NRpre,V,V1,M,174,0.27060653188180406,44.170071189052436
22175,NRpre,V,V1,V,345,0.536547433903577,31.465900262002048
22176,NRpre,A,A/RL/AL,A,74,0.40437158469945356,38.59633942719175
22177,NRpre,A,A/RL/AL,M,49,0.2677595628415301,42.52298431576865
22178,NRpre,A,A/RL/AL,V,60,0.32786885245901637,45.84298695510824
22179,NRpre,A,AM/PM,A,18,0.23376623376623376,47.01915181626034
22180,NRpre,A,AM/PM,M,22,0.2857142857142857,38.89371594669304
22181,NRpre,A,AM/PM,V,37,0.4805194805194805,27.03216615353172
22182,NRpre,A,LM,A,14,0.5185185185185185,32.844412770176696
22183,NRpre,A,LM,M,8,0.2962962962962963,42.38931575244266
22184,NRpre,A,LM,V,5,0.18518518518518517,43.205418967869065
22185,NRpre,A,V1,A,54,0.2297872340425532,53.55563374020909
22186,NRpre,A,V1,M,64,0.2723404255319149,46.199137434777825
22187,NRpre,A,V1,V,117,0.4978723404255319,33.883220120088176
22188,NRpre,M,A/RL/AL,A,52,0.3969465648854962,43.11018369716617
22189,NRpre,M,A/RL/AL,M,40,0.3053435114503817,53.22806879713465
22190,NRpre,M,A/RL/AL,V,39,0.29770992366412213,50.02879037841862
22191,NRpre,M,AM/PM,A,20,0.1652892561983471,51.215304406813026
22192,NRpre,M,AM/PM,M,44,0.36363636363636365,39.34869549674307
22193,NRpre,M,AM/PM,V,57,0.47107438016528924,27.84491580460267
22194,NRpre,M,LM,A,7,0.5,34.20708542159633
22195,NRpre,M,LM,M,1,0.07142857142857142,46.20894110380183
22196,NRpre,M,LM,V,6,0.42857142857142855,49.256420369179594
22197,NRpre,M,V1,A,70,0.1891891891891892,49.831651195401264
22198,NRpre,M,V1,M,109,0.2945945945945946,42.24643864791803
22199,NRpre,M,V1,V,191,0.5162162162162162,31.161886757939538
22200,NRpre,V,A/RL/AL,A,54,0.3829787234042553,40.38699945680606
22201,NRpre,V,A/RL/AL,M,37,0.2624113475177305,45.71095608815747
22202,NRpre,V,A/RL/AL,V,50,0.3546099290780142,39.921686873804475
22203,NRpre,V,AM/PM,A,38,0.15767634854771784,50.26770692993443
22204,NRpre,V,AM/PM,M,75,0.3112033195020747,37.633847899699546
22205,NRpre,V,AM/PM,V,128,0.5311203319502075,27.488230051418977
22206,NRpre,V,LM,A,9,0.4090909090909091,45.65440349867709
22207,NRpre,V,LM,M,3,0.13636363636363635,45.52677079761069
22208,NRpre,V,LM,V,10,0.45454545454545453,31.928394857578756
22209,NRpre,V,V1,A,110,0.171875,49.89140425728143
22210,NRpre,V,V1,M,201,0.3140625,42.25967261748902
22211,NRpre,V,V1,V,329,0.5140625,31.289112743627545
22212,NRpre,A,A/RL/AL,A,86,0.4574468085106383,37.679295241592115
22213,NRpre,A,A/RL/AL,M,47,0.25,46.62138591195274
22214,NRpre,A,A/RL/AL,V,55,0.2925531914893617,48.982090810112055
22215,NRpre,A,AM/PM,A,13,0.16883116883116883,50.41777190618462
22216,NRpre,A,AM/PM,M,22,0.2857142857142857,37.40967381829031
22217,NRpre,A,AM/PM,V,42,0.5454545454545454,26.30329771662439
22218,NRpre,A,LM,A,5,0.21739130434782608,41.46257046596404
22219,NRpre,A,LM,M,13,0.5652173913043478,30.635726058487684
22220,NRpre,A,LM,V,5,0.21739130434782608,54.68691604787715
22221,NRpre,A,V1,A,46,0.19658119658119658,52.943666284242056
22222,NRpre,A,V1,M,59,0.25213675213675213,41.94357280380311
22223,NRpre,A,V1,V,129,0.5512820512820513,32.40855592990661
22224,NRpre,M,A/RL/AL,A,52,0.4297520661157025,41.341488248430245
22225,NRpre,M,A/RL/AL,M,25,0.2066115702479339,53.60274788338944
22226,NRpre,M,A/RL/AL,V,44,0.36363636363636365,42.46682084064786
22227,NRpre,M,AM/PM,A,24,0.19834710743801653,46.13293257704274
22228,NRpre,M,AM/PM,M,27,0.2231404958677686,38.74015002443875
22229,NRpre,M,AM/PM,V,70,0.5785123966942148,28.33275553358338
22230,NRpre,M,LM,A,10,0.4166666666666667,28.492126577768502
22231,NRpre,M,LM,M,8,0.3333333333333333,37.17530667094262
22232,NRpre,M,LM,V,6,0.25,46.68658267750133
22233,NRpre,M,V1,A,58,0.15675675675675677,53.12536681870505
22234,NRpre,M,V1,M,120,0.32432432432432434,41.642874262310336
22235,NRpre,M,V1,V,192,0.518918918918919,33.595538464828365
22236,NRpre,V,A/RL/AL,A,54,0.3698630136986301,45.330205128644536
22237,NRpre,V,A/RL/AL,M,48,0.3287671232876712,41.835353900083554
22238,NRpre,V,A/RL/AL,V,44,0.3013698630136986,45.07020092999531
22239,NRpre,V,AM/PM,A,46,0.1908713692946058,48.43863652614621
22240,NRpre,V,AM/PM,M,65,0.2697095435684647,37.10677084028514
22241,NRpre,V,AM/PM,V,130,0.5394190871369294,27.370379475287173
22242,NRpre,V,LM,A,2,0.125,40.200655329263014
22243,NRpre,V,LM,M,6,0.375,34.59505912264037
22244,NRpre,V,LM,V,8,0.5,37.49343225353248
22245,NRpre,V,V1,A,116,0.1809672386895476,51.24498318479245
22246,NRpre,V,V1,M,183,0.28549141965678626,42.628664550466596
22247,NRpre,V,V1,V,342,0.5335413416536662,30.993962988209002
22248,NRpre,A,A/RL/AL,A,72,0.391304347826087,40.76907051372443
22249,NRpre,A,A/RL/AL,M,53,0.28804347826086957,50.90852111014021
22250,NRpre,A,A/RL/AL,V,59,0.32065217391304346,45.36699256627627
22251,NRpre,A,AM/PM,A,15,0.189873417721519,50.594037961615705
22252,NRpre,A,AM/PM,M,18,0.22784810126582278,41.64929668141679
22253,NRpre,A,AM/PM,V,46,0.5822784810126582,29.006179211741923
22254,NRpre,A,LM,A,9,0.3333333333333333,35.98229716821178
22255,NRpre,A,LM,M,8,0.2962962962962963,36.29690322884153
22256,NRpre,A,LM,V,10,0.37037037037037035,41.66724131655111
22257,NRpre,A,V1,A,32,0.13793103448275862,55.1512607439299
22258,NRpre,A,V1,M,72,0.3103448275862069,39.93178991865208
22259,NRpre,A,V1,V,128,0.5517241379310345,30.169910963946677
22260,NRpre,M,A/RL/AL,A,49,0.3983739837398374,37.50070451486995
22261,NRpre,M,A/RL/AL,M,34,0.2764227642276423,49.71858953656668
22262,NRpre,M,A/RL/AL,V,40,0.3252032520325203,47.3700649667022
22263,NRpre,M,AM/PM,A,15,0.12396694214876033,43.12231944331328
22264,NRpre,M,AM/PM,M,42,0.34710743801652894,34.999885592505926
22265,NRpre,M,AM/PM,V,64,0.5289256198347108,25.601314622044622
22266,NRpre,M,LM,A,10,0.45454545454545453,37.74809890766918
22267,NRpre,M,LM,M,6,0.2727272727272727,35.721792513558135
22268,NRpre,M,LM,V,6,0.2727272727272727,46.760755605787125
22269,NRpre,M,V1,A,59,0.15945945945945947,53.08186138323812
22270,NRpre,M,V1,M,118,0.31891891891891894,41.599839167005925
22271,NRpre,M,V1,V,193,0.5216216216216216,31.008883743080638
22272,NRpre,V,A/RL/AL,A,56,0.3783783783783784,41.941709946233885
22273,NRpre,V,A/RL/AL,M,38,0.25675675675675674,53.71944142360963
22274,NRpre,V,A/RL/AL,V,54,0.36486486486486486,46.977137237635084
22275,NRpre,V,AM/PM,A,41,0.17154811715481172,46.81492157343499
22276,NRpre,V,AM/PM,M,60,0.2510460251046025,40.45990350204888
22277,NRpre,V,AM/PM,V,138,0.5774058577405857,27.31703266166511
22278,NRpre,V,LM,A,5,0.35714285714285715,36.35770468309884
22279,NRpre,V,LM,M,6,0.42857142857142855,34.35157640997305
22280,NRpre,V,LM,V,3,0.21428571428571427,50.594253661425746
22281,NRpre,V,V1,A,113,0.17573872472783825,55.408467670265836
22282,NRpre,V,V1,M,184,0.28615863141524106,41.935514732363714
22283,NRpre,V,V1,V,346,0.5381026438569206,31.458251921107156
22284,NRpre,A,A/RL/AL,A,75,0.4143646408839779,39.04363182425069
22285,NRpre,A,A/RL/AL,M,54,0.2983425414364641,53.39960861854251
22286,NRpre,A,A/RL/AL,V,52,0.287292817679558,46.88699149388539
22287,NRpre,A,AM/PM,A,11,0.14285714285714285,52.21544947570068
22288,NRpre,A,AM/PM,M,22,0.2857142857142857,39.83636743058103
22289,NRpre,A,AM/PM,V,44,0.5714285714285714,28.528174751484418
22290,NRpre,A,LM,A,14,0.4666666666666667,27.308878620424313
22291,NRpre,A,LM,M,6,0.2,48.35326725800031
22292,NRpre,A,LM,V,10,0.3333333333333333,34.75617996086573
22293,NRpre,A,V1,A,44,0.18803418803418803,54.21785842031104
22294,NRpre,A,V1,M,71,0.3034188034188034,41.90866388202806
22295,NRpre,A,V1,V,119,0.5085470085470085,32.180297046992074
22296,NRpre,M,A/RL/AL,A,45,0.34615384615384615,42.87631172077736
22297,NRpre,M,A/RL/AL,M,33,0.25384615384615383,48.980351497536944
22298,NRpre,M,A/RL/AL,V,52,0.4,43.09291626956208
22299,NRpre,M,AM/PM,A,22,0.18032786885245902,45.872728703281524
22300,NRpre,M,AM/PM,M,31,0.2540983606557377,37.169163024965904
22301,NRpre,M,AM/PM,V,69,0.5655737704918032,27.278916464424817
22302,NRpre,M,LM,A,8,0.5333333333333333,33.33407381720155
22303,NRpre,M,LM,M,3,0.2,46.58053679227238
22304,NRpre,M,LM,V,4,0.26666666666666666,34.41188428401885
22305,NRpre,M,V1,A,68,0.1842818428184282,51.47590517981625
22306,NRpre,M,V1,M,100,0.27100271002710025,41.41671775684526
22307,NRpre,M,V1,V,201,0.5447154471544715,31.25813246931007
22308,NRpre,V,A/RL/AL,A,44,0.3055555555555556,46.55573669580262
22309,NRpre,V,A/RL/AL,M,42,0.2916666666666667,46.679588857853666
22310,NRpre,V,A/RL/AL,V,58,0.4027777777777778,46.9747383742968
22311,NRpre,V,AM/PM,A,44,0.18333333333333332,47.62636537518212
22312,NRpre,V,AM/PM,M,69,0.2875,39.2304269607429
22313,NRpre,V,AM/PM,V,127,0.5291666666666667,26.95093958861856
22314,NRpre,V,LM,A,8,0.4444444444444444,37.79074360289635
22315,NRpre,V,LM,M,4,0.2222222222222222,58.80519833709521
22316,NRpre,V,LM,V,6,0.3333333333333333,47.386099239372136
22317,NRpre,V,V1,A,109,0.16978193146417445,52.31530567206716
22318,NRpre,V,V1,M,187,0.29127725856697817,42.11466999052538
22319,NRpre,V,V1,V,346,0.5389408099688473,31.372933307395098
22320,NRpre,A,A/RL/AL,A,71,0.39444444444444443,38.772975540638974
22321,NRpre,A,A/RL/AL,M,38,0.2111111111111111,46.65853665223532
22322,NRpre,A,A/RL/AL,V,71,0.39444444444444443,39.25199598675061
22323,NRpre,A,AM/PM,A,12,0.15584415584415584,51.995940839579866
22324,NRpre,A,AM/PM,M,25,0.3246753246753247,34.49373665950413
22325,NRpre,A,AM/PM,V,40,0.5194805194805194,31.77608552274781
22326,NRpre,A,LM,A,15,0.4838709677419355,30.213167177584168
22327,NRpre,A,LM,M,7,0.22580645161290322,49.76726089760978
22328,NRpre,A,LM,V,9,0.2903225806451613,38.70164338055152
22329,NRpre,A,V1,A,36,0.15384615384615385,54.46077853841493
22330,NRpre,A,V1,M,71,0.3034188034188034,41.01863835688231
22331,NRpre,A,V1,V,127,0.5427350427350427,30.081001426870362
22332,NRpre,M,A/RL/AL,A,52,0.40625,43.48425415874233
22333,NRpre,M,A/RL/AL,M,40,0.3125,50.66772706657617
22334,NRpre,M,A/RL/AL,V,36,0.28125,43.33845191677694
22335,NRpre,M,AM/PM,A,19,0.15447154471544716,42.92690979664096
22336,NRpre,M,AM/PM,M,49,0.3983739837398374,35.84986341117313
22337,NRpre,M,AM/PM,V,55,0.44715447154471544,30.12651918129002
22338,NRpre,M,LM,A,8,0.5,34.327142069443816
22339,NRpre,M,LM,M,2,0.125,40.75723832045471
22340,NRpre,M,LM,V,6,0.375,35.2008069739881
22341,NRpre,M,V1,A,77,0.2086720867208672,46.990243890956236
22342,NRpre,M,V1,M,121,0.32791327913279134,40.727934664981106
22343,NRpre,M,V1,V,171,0.4634146341463415,32.918623519530165
