,Group,Type,NeighborTYPE,count,prob,mean_dist
3696,DRpre,V,A,101,0.21308016877637131,63.05160881369484
3697,DRpre,V,M,201,0.4240506329113924,41.0889812929795
3698,DRpre,V,V,172,0.3628691983122363,44.359843250632544
3699,DRpre,A,A,64,0.23443223443223443,54.45176541586219
3700,DRpre,A,M,123,0.45054945054945056,39.10514820129564
3701,DRpre,A,V,86,0.315018315018315,45.7805184220455
3702,DRpre,M,A,141,0.23228995057660626,56.54648849258799
3703,DRpre,M,M,271,0.4464579901153213,36.124048199554544
3704,DRpre,M,V,195,0.3212520593080725,46.087168636832274
3705,DRpre,V,A,88,0.18565400843881857,56.86024400169229
3706,DRpre,V,M,208,0.4388185654008439,38.79163325904359
3707,DRpre,V,V,178,0.3755274261603376,39.858395930650914
3708,DRpre,A,A,66,0.24175824175824176,55.20205312565859
3709,DRpre,A,M,117,0.42857142857142855,39.18262719969845
3710,DRpre,A,V,90,0.32967032967032966,47.83933425646624
3711,DRpre,M,A,138,0.2273476112026359,53.48102588322822
3712,DRpre,M,M,256,0.42174629324546953,37.655055128230636
3713,DRpre,M,V,213,0.35090609555189456,42.21829982971902
3714,DRpre,V,A,85,0.17932489451476794,56.695840991534524
3715,DRpre,V,M,217,0.4578059071729958,36.72128866716085
3716,DRpre,V,V,172,0.3628691983122363,41.44797130404423
3717,DRpre,A,A,61,0.22344322344322345,55.81848283403784
3718,DRpre,A,M,116,0.4249084249084249,41.791439721702055
3719,DRpre,A,V,96,0.3516483516483517,47.21265569495386
3720,DRpre,M,A,119,0.19604612850082373,56.97769671075877
3721,DRpre,M,M,288,0.4744645799011532,37.673354562845624
3722,DRpre,M,V,200,0.32948929159802304,45.50056337842748
3723,DRpre,V,A,91,0.19198312236286919,53.16012979192531
3724,DRpre,V,M,203,0.4282700421940928,37.5558128427816
3725,DRpre,V,V,180,0.379746835443038,39.14370132007487
3726,DRpre,A,A,66,0.24175824175824176,54.616124992029135
3727,DRpre,A,M,114,0.4175824175824176,42.67913699979092
3728,DRpre,A,V,93,0.34065934065934067,45.57363253203814
3729,DRpre,M,A,113,0.18616144975288304,58.125686092964145
3730,DRpre,M,M,306,0.5041186161449753,35.459367561722644
3731,DRpre,M,V,188,0.30971993410214166,44.565314940416606
3732,DRpre,V,A,78,0.16455696202531644,56.33702140430464
3733,DRpre,V,M,199,0.41983122362869196,39.39223850828536
3734,DRpre,V,V,197,0.41561181434599154,40.11204199717618
3735,DRpre,A,A,61,0.22344322344322345,56.97120523216713
3736,DRpre,A,M,108,0.3956043956043956,40.37781610188955
3737,DRpre,A,V,104,0.38095238095238093,43.81392483023487
3738,DRpre,M,A,119,0.19604612850082373,55.030172186748295
3739,DRpre,M,M,281,0.46293245469522243,37.242664897027325
3740,DRpre,M,V,207,0.34102141680395387,42.9506830501589
3741,DRpre,V,A,92,0.1940928270042194,54.2466425721345
3742,DRpre,V,M,216,0.45569620253164556,39.92212630897488
3743,DRpre,V,V,166,0.350210970464135,43.76407546856947
3744,DRpre,A,A,70,0.2564102564102564,54.15180060164641
3745,DRpre,A,M,122,0.4468864468864469,39.338239855155315
3746,DRpre,A,V,81,0.2967032967032967,50.69998341681925
3747,DRpre,M,A,112,0.18451400329489293,56.1349883848685
3748,DRpre,M,M,292,0.48105436573311366,38.5915967319896
3749,DRpre,M,V,203,0.3344316309719934,49.93571245486043
3750,DRpre,V,A,83,0.1751054852320675,55.84787182529152
3751,DRpre,V,M,200,0.4219409282700422,39.33985960861368
3752,DRpre,V,V,191,0.4029535864978903,40.18963511631277
3753,DRpre,A,A,39,0.14285714285714285,58.8371935174922
3754,DRpre,A,M,151,0.5531135531135531,36.8966133435918
3755,DRpre,A,V,83,0.304029304029304,49.25116555164343
3756,DRpre,M,A,128,0.21087314662273476,51.6737979268611
3757,DRpre,M,M,269,0.443163097199341,37.7477239094763
3758,DRpre,M,V,210,0.34596375617792424,45.70325305964046
3759,DRpre,V,A,84,0.17721518987341772,55.387198704425934
3760,DRpre,V,M,197,0.41561181434599154,39.2427201647421
3761,DRpre,V,V,193,0.40717299578059074,39.29975086792356
3762,DRpre,A,A,49,0.1794871794871795,58.23197827703587
3763,DRpre,A,M,123,0.45054945054945056,40.326661855847945
3764,DRpre,A,V,101,0.36996336996337,44.54559235739261
3765,DRpre,M,A,122,0.20098846787479407,55.70302557205058
3766,DRpre,M,M,300,0.4942339373970346,34.88217370970881
3767,DRpre,M,V,185,0.30477759472817134,48.87195079335422
3768,DRpre,V,A,95,0.20042194092827004,54.12165904479638
3769,DRpre,V,M,176,0.37130801687763715,42.041997330175434
3770,DRpre,V,V,203,0.4282700421940928,39.94056252907569
3771,DRpre,A,A,65,0.23809523809523808,56.44426634637977
3772,DRpre,A,M,119,0.4358974358974359,39.66114847852344
3773,DRpre,A,V,89,0.326007326007326,45.16145915074018
3774,DRpre,M,A,127,0.20922570016474465,59.5328573355099
3775,DRpre,M,M,285,0.4695222405271829,36.076687433638845
3776,DRpre,M,V,195,0.3212520593080725,46.96598149450114
3777,DRpre,V,A,92,0.1940928270042194,54.65003685887236
3778,DRpre,V,M,210,0.4430379746835443,38.3892990135762
3779,DRpre,V,V,172,0.3628691983122363,41.47255449160437
3780,DRpre,A,A,54,0.1978021978021978,58.002055771953714
3781,DRpre,A,M,127,0.4652014652014652,38.57421036214017
3782,DRpre,A,V,92,0.336996336996337,45.66547423495628
3783,DRpre,M,A,115,0.18945634266886327,55.710661520295176
3784,DRpre,M,M,287,0.4728171334431631,36.51901168536363
3785,DRpre,M,V,205,0.33772652388797364,42.34167501637016
3786,DRpre,V,A,93,0.1962025316455696,56.553409073457196
3787,DRpre,V,M,216,0.45569620253164556,37.37423051791136
3788,DRpre,V,V,165,0.34810126582278483,42.925797167822694
3789,DRpre,A,A,67,0.2454212454212454,57.567518471474536
3790,DRpre,A,M,122,0.4468864468864469,41.21163422943126
3791,DRpre,A,V,84,0.3076923076923077,48.699642604600754
3792,DRpre,M,A,122,0.20098846787479407,57.323157294344206
3793,DRpre,M,M,286,0.471169686985173,35.91509147228557
3794,DRpre,M,V,199,0.32784184514003295,46.25150451918399
3795,DRpre,V,A,91,0.19198312236286919,54.90795046057205
3796,DRpre,V,M,197,0.41561181434599154,38.690307342754
3797,DRpre,V,V,186,0.3924050632911392,39.969378359240075
3798,DRpre,A,A,75,0.27472527472527475,53.84485783237715
3799,DRpre,A,M,118,0.43223443223443225,41.15462567752852
3800,DRpre,A,V,80,0.29304029304029305,48.93857285876798
3801,DRpre,M,A,116,0.19110378912685339,56.401461932896716
3802,DRpre,M,M,278,0.45799011532125206,36.76114770133035
3803,DRpre,M,V,213,0.35090609555189456,43.883466800557734
3804,DRpre,V,A,75,0.15822784810126583,58.013965468992595
3805,DRpre,V,M,218,0.459915611814346,38.072873930889855
3806,DRpre,V,V,181,0.3818565400843882,40.90456827886689
3807,DRpre,A,A,65,0.23809523809523808,54.85250536483476
3808,DRpre,A,M,108,0.3956043956043956,42.62035470660454
3809,DRpre,A,V,100,0.3663003663003663,46.915318397157776
3810,DRpre,M,A,106,0.17462932454695224,56.05611939058439
3811,DRpre,M,M,297,0.48929159802306427,35.806145761221345
3812,DRpre,M,V,204,0.33607907742998355,45.20861153189509
3813,DRpre,V,A,96,0.20253164556962025,54.99827605810443
3814,DRpre,V,M,206,0.4345991561181435,39.61502099360498
3815,DRpre,V,V,172,0.3628691983122363,41.6108416120347
3816,DRpre,A,A,67,0.2454212454212454,55.34746050716074
3817,DRpre,A,M,114,0.4175824175824176,39.97645742623795
3818,DRpre,A,V,92,0.336996336996337,47.2666588402375
3819,DRpre,M,A,111,0.1828665568369028,58.24659278509933
3820,DRpre,M,M,298,0.49093904448105435,36.188994880296484
3821,DRpre,M,V,198,0.3261943986820428,44.548866391634974
3822,DRpre,V,A,92,0.1940928270042194,55.79008583999003
3823,DRpre,V,M,203,0.4282700421940928,37.611874947237645
3824,DRpre,V,V,179,0.37763713080168776,40.151268812734216
3825,DRpre,A,A,56,0.20512820512820512,58.86736487150082
3826,DRpre,A,M,122,0.4468864468864469,39.00044532564048
3827,DRpre,A,V,95,0.34798534798534797,47.73412971513982
3828,DRpre,M,A,119,0.19604612850082373,57.723556981234175
3829,DRpre,M,M,279,0.4596375617792422,38.07896355793475
3830,DRpre,M,V,209,0.3443163097199341,45.048978789111835
3831,DRpre,V,A,111,0.23417721518987342,52.93149371653586
3832,DRpre,V,M,187,0.39451476793248946,38.216065613200385
3833,DRpre,V,V,176,0.37130801687763715,39.97058620814141
3834,DRpre,A,A,57,0.2087912087912088,57.79834888417412
3835,DRpre,A,M,125,0.45787545787545786,40.52854719415475
3836,DRpre,A,V,91,0.3333333333333333,48.94016117408976
3837,DRpre,M,A,111,0.1828665568369028,56.172251232708994
3838,DRpre,M,M,289,0.47611202635914335,36.42405222724099
3839,DRpre,M,V,207,0.34102141680395387,44.169393557167396
3840,DRpre,V,A,98,0.20675105485232068,58.204930161972555
3841,DRpre,V,M,198,0.4177215189873418,38.6118938391526
3842,DRpre,V,V,178,0.3755274261603376,40.6221437250188
3843,DRpre,A,A,62,0.2271062271062271,56.62886794879135
3844,DRpre,A,M,119,0.4358974358974359,38.784029322355224
3845,DRpre,A,V,92,0.336996336996337,46.07412877327418
3846,DRpre,M,A,124,0.2042833607907743,53.19027820684484
3847,DRpre,M,M,289,0.47611202635914335,35.91327910319363
3848,DRpre,M,V,194,0.31960461285008235,43.30655841682097
3849,DRpre,V,A,78,0.16455696202531644,59.9403920727197
3850,DRpre,V,M,181,0.3818565400843882,39.90350931972586
3851,DRpre,V,V,215,0.45358649789029537,39.806776940011616
3852,DRpre,A,A,57,0.2087912087912088,57.53922338484799
3853,DRpre,A,M,127,0.4652014652014652,37.347382068349965
3854,DRpre,A,V,89,0.326007326007326,46.987324396609736
3855,DRpre,M,A,123,0.2026359143327842,56.368444787000385
3856,DRpre,M,M,277,0.45634266886326197,37.96255629965387
3857,DRpre,M,V,207,0.34102141680395387,46.040759429707634
3858,DRpre,V,A,76,0.16033755274261605,58.318990264833
3859,DRpre,V,M,217,0.4578059071729958,35.24951333516804
3860,DRpre,V,V,181,0.3818565400843882,40.5377341007219
3861,DRpre,A,A,59,0.21611721611721613,53.51012632579845
3862,DRpre,A,M,108,0.3956043956043956,39.869019750616076
3863,DRpre,A,V,106,0.3882783882783883,43.88322882562143
3864,DRpre,M,A,118,0.19439868204283361,59.67422996006408
3865,DRpre,M,M,282,0.4645799011532125,37.49946538950241
3866,DRpre,M,V,207,0.34102141680395387,44.427866868149614
3867,DRpre,V,A,104,0.21940928270042195,58.712423372357975
3868,DRpre,V,M,210,0.4430379746835443,37.50177110654703
3869,DRpre,V,V,160,0.33755274261603374,42.07578226734436
3870,DRpre,A,A,56,0.20512820512820512,56.438679384916696
3871,DRpre,A,M,122,0.4468864468864469,37.9492936741567
3872,DRpre,A,V,95,0.34798534798534797,43.99193249422119
3873,DRpre,M,A,109,0.17957166392092258,54.23715565650257
3874,DRpre,M,M,268,0.4415156507413509,37.98178125631564
3875,DRpre,M,V,230,0.37891268533772654,39.671175625110806
3876,DRpre,V,A,90,0.189873417721519,56.14826541383757
3877,DRpre,V,M,214,0.45147679324894513,37.11216375196752
3878,DRpre,V,V,170,0.35864978902953587,43.16663188947092
3879,DRpre,A,A,55,0.20146520146520147,58.04390545404735
3880,DRpre,A,M,122,0.4468864468864469,40.95809372299851
3881,DRpre,A,V,96,0.3516483516483517,48.75746398064251
3882,DRpre,M,A,130,0.214168039538715,55.310050076260524
3883,DRpre,M,M,299,0.4925864909390445,35.73146107653789
3884,DRpre,M,V,178,0.2932454695222405,46.354080679966415
3885,DRpre,V,A,109,0.229957805907173,56.631609493849446
3886,DRpre,V,M,201,0.4240506329113924,41.099341782791534
3887,DRpre,V,V,164,0.3459915611814346,41.738441558649455
3888,DRpre,A,A,62,0.2271062271062271,57.573625832905044
3889,DRpre,A,M,124,0.4542124542124542,40.007698409767315
3890,DRpre,A,V,87,0.31868131868131866,46.96660215225965
3891,DRpre,M,A,111,0.1828665568369028,54.93401266583841
3892,DRpre,M,M,304,0.500823723228995,36.22024110030985
3893,DRpre,M,V,192,0.3163097199341021,44.79475712769644
3894,DRpre,V,A,73,0.1540084388185654,58.412462398386886
3895,DRpre,V,M,206,0.4345991561181435,39.69444880941982
3896,DRpre,V,V,195,0.41139240506329117,41.641739436273525
3897,DRpre,A,A,61,0.22344322344322345,52.58469219197469
3898,DRpre,A,M,126,0.46153846153846156,37.855657493124404
3899,DRpre,A,V,86,0.315018315018315,43.16686329988233
3900,DRpre,M,A,119,0.19604612850082373,58.948469273540645
3901,DRpre,M,M,272,0.44810543657331137,36.8466775865328
3902,DRpre,M,V,216,0.35584843492586493,42.893884036854516
3903,DRpre,V,A,86,0.18143459915611815,61.83864644000644
3904,DRpre,V,M,216,0.45569620253164556,38.549176433575646
3905,DRpre,V,V,172,0.3628691983122363,44.59781480365402
3906,DRpre,A,A,59,0.21611721611721613,57.129480543273345
3907,DRpre,A,M,120,0.43956043956043955,39.39526363196718
3908,DRpre,A,V,94,0.3443223443223443,44.88762696072754
3909,DRpre,M,A,122,0.20098846787479407,52.23510516452575
3910,DRpre,M,M,299,0.4925864909390445,37.07655717353865
3911,DRpre,M,V,186,0.30642504118616143,45.59417288224316
3912,DRpre,V,A,94,0.19831223628691982,56.35993315031808
3913,DRpre,V,M,201,0.4240506329113924,38.59931635589518
3914,DRpre,V,V,179,0.37763713080168776,41.364362658141935
3915,DRpre,A,A,59,0.21611721611721613,54.51798673326343
3916,DRpre,A,M,131,0.47985347985347987,40.92753960093534
3917,DRpre,A,V,83,0.304029304029304,44.13509216116937
3918,DRpre,M,A,120,0.19769357495881384,56.277339580990294
3919,DRpre,M,M,274,0.4514003294892916,36.705023710935215
3920,DRpre,M,V,213,0.35090609555189456,43.89997807521704
3921,DRpre,V,A,100,0.2109704641350211,58.90086624299993
3922,DRpre,V,M,189,0.3987341772151899,39.0569811822615
3923,DRpre,V,V,185,0.39029535864978904,42.18038549654313
3924,DRpre,A,A,54,0.1978021978021978,56.10124222657728
3925,DRpre,A,M,117,0.42857142857142855,41.530941946938114
3926,DRpre,A,V,102,0.37362637362637363,43.48066689513859
3927,DRpre,M,A,102,0.16803953871499178,56.59847475158824
3928,DRpre,M,M,301,0.4958813838550247,36.29379495740942
3929,DRpre,M,V,204,0.33607907742998355,44.88226707253854
3930,DRpre,V,A,99,0.2088607594936709,53.16477511356574
3931,DRpre,V,M,196,0.41350210970464135,41.10807954920057
3932,DRpre,V,V,179,0.37763713080168776,42.015237896549486
3933,DRpre,A,A,69,0.25274725274725274,51.46349829432199
3934,DRpre,A,M,110,0.40293040293040294,41.79302861867787
3935,DRpre,A,V,94,0.3443223443223443,43.26735212845116
3936,DRpre,M,A,124,0.2042833607907743,63.17069578442041
3937,DRpre,M,M,295,0.48599670510708404,36.001565928001256
3938,DRpre,M,V,188,0.30971993410214166,43.28773078940409
3939,DRpre,V,A,98,0.20675105485232068,64.25212462798522
3940,DRpre,V,M,195,0.41139240506329117,40.435781108416364
3941,DRpre,V,V,181,0.3818565400843882,43.83340232327093
3942,DRpre,A,A,60,0.21978021978021978,56.508662849630184
3943,DRpre,A,M,123,0.45054945054945056,38.608458771509866
3944,DRpre,A,V,90,0.32967032967032966,46.163613896811974
3945,DRpre,M,A,123,0.2026359143327842,56.31584615297702
3946,DRpre,M,M,285,0.4695222405271829,36.902161970949635
3947,DRpre,M,V,199,0.32784184514003295,43.76860886163535
3948,DRpre,V,A,95,0.20042194092827004,56.52096552668841
3949,DRpre,V,M,204,0.43037974683544306,36.986585499082885
3950,DRpre,V,V,175,0.3691983122362869,41.64519700611617
3951,DRpre,A,A,60,0.21978021978021978,57.572692217505654
3952,DRpre,A,M,121,0.4432234432234432,40.3364426214846
3953,DRpre,A,V,92,0.336996336996337,50.343927028404615
3954,DRpre,M,A,114,0.18780889621087316,56.94404488173718
3955,DRpre,M,M,316,0.5205930807248764,36.7471122375656
3956,DRpre,M,V,177,0.2915980230642504,46.107532135909814
3957,DRpre,V,A,92,0.1940928270042194,56.88060262330193
3958,DRpre,V,M,207,0.43670886075949367,38.3923209340694
3959,DRpre,V,V,175,0.3691983122362869,40.61694218402082
3960,DRpre,A,A,54,0.1978021978021978,56.434184209180636
3961,DRpre,A,M,121,0.4432234432234432,40.12698580403982
3962,DRpre,A,V,98,0.358974358974359,45.46045031079607
3963,DRpre,M,A,125,0.20593080724876442,55.599165353884146
3964,DRpre,M,M,286,0.471169686985173,36.4729157519318
3965,DRpre,M,V,196,0.3228995057660626,43.42744763709932
3966,DRpre,V,A,94,0.19831223628691982,59.620484544868155
3967,DRpre,V,M,192,0.4050632911392405,39.17344935686251
3968,DRpre,V,V,188,0.39662447257383965,41.80366838590961
3969,DRpre,A,A,56,0.20512820512820512,54.339168732181726
3970,DRpre,A,M,109,0.3992673992673993,39.37442218107609
3971,DRpre,A,V,108,0.3956043956043956,44.7327588016419
3972,DRpre,M,A,107,0.17627677100494235,58.2458182018507
3973,DRpre,M,M,315,0.5189456342668863,35.150904128829566
3974,DRpre,M,V,185,0.30477759472817134,48.16812074377344
3975,DRpre,V,A,102,0.21518987341772153,53.58155206452211
3976,DRpre,V,M,191,0.4029535864978903,37.61724922644998
3977,DRpre,V,V,181,0.3818565400843882,40.69971722498864
3978,DRpre,A,A,71,0.2600732600732601,51.62547985244018
3979,DRpre,A,M,121,0.4432234432234432,38.541582294963824
3980,DRpre,A,V,81,0.2967032967032967,50.499928464397634
3981,DRpre,M,A,109,0.17957166392092258,59.398768119355886
3982,DRpre,M,M,281,0.46293245469522243,37.7265551670811
3983,DRpre,M,V,217,0.357495881383855,47.43090968157196
3984,DRpre,V,A,101,0.21308016877637131,54.906175382644705
3985,DRpre,V,M,197,0.41561181434599154,36.80620799883875
3986,DRpre,V,V,176,0.37130801687763715,40.93048281937758
3987,DRpre,A,A,51,0.18681318681318682,57.146638878152665
3988,DRpre,A,M,119,0.4358974358974359,41.02515448345579
3989,DRpre,A,V,103,0.3772893772893773,45.939720279660754
3990,DRpre,M,A,130,0.214168039538715,53.05770384005484
3991,DRpre,M,M,267,0.43986820428336076,37.66544809622208
3992,DRpre,M,V,210,0.34596375617792424,42.705981230439896
3993,DRpre,V,A,97,0.20464135021097046,52.4744244459652
3994,DRpre,V,M,210,0.4430379746835443,37.617504649756505
3995,DRpre,V,V,167,0.35232067510548526,40.429890753324514
3996,DRpre,A,A,66,0.24175824175824176,55.96739169360703
3997,DRpre,A,M,112,0.41025641025641024,46.69939468780346
3998,DRpre,A,V,95,0.34798534798534797,46.18692145990469
3999,DRpre,M,A,96,0.15815485996705106,55.8254086195792
4000,DRpre,M,M,303,0.49917627677100496,34.438523390593446
4001,DRpre,M,V,208,0.342668863261944,45.32114682971891
4002,DRpre,V,A,87,0.18354430379746836,55.089060362554
4003,DRpre,V,M,194,0.4092827004219409,40.523541717265694
4004,DRpre,V,V,193,0.40717299578059074,40.94118060114924
4005,DRpre,A,A,62,0.2271062271062271,55.074766014619065
4006,DRpre,A,M,116,0.4249084249084249,38.91259374792103
4007,DRpre,A,V,95,0.34798534798534797,43.67826039748498
4008,DRpre,M,A,120,0.19769357495881384,59.08316042078681
4009,DRpre,M,M,281,0.46293245469522243,38.12719521126957
4010,DRpre,M,V,206,0.3393739703459638,43.19700372612126
4011,DRpre,V,A,106,0.22362869198312235,55.602976083793756
4012,DRpre,V,M,207,0.43670886075949367,37.32702807633073
4013,DRpre,V,V,161,0.339662447257384,41.3877068804111
4014,DRpre,A,A,55,0.20146520146520147,58.939377071728195
4015,DRpre,A,M,128,0.46886446886446886,41.055384264266344
4016,DRpre,A,V,90,0.32967032967032966,46.48371865490763
4017,DRpre,M,A,123,0.2026359143327842,53.084129887166185
4018,DRpre,M,M,283,0.46622734761120266,35.379928201239196
4019,DRpre,M,V,201,0.3311367380560132,46.70991868324779
4020,DRpre,V,A,100,0.2109704641350211,55.00372953814855
4021,DRpre,V,M,201,0.4240506329113924,38.77846721148785
4022,DRpre,V,V,173,0.3649789029535865,41.687780026687754
4023,DRpre,A,A,63,0.23076923076923078,56.12573880054795
4024,DRpre,A,M,116,0.4249084249084249,40.036917247951834
4025,DRpre,A,V,94,0.3443223443223443,49.71294729611201
4026,DRpre,M,A,122,0.20098846787479407,53.83122031497153
4027,DRpre,M,M,269,0.443163097199341,36.47232708084707
4028,DRpre,M,V,216,0.35584843492586493,44.278089588991264
4029,DRpre,V,A,83,0.1751054852320675,59.2827996959162
4030,DRpre,V,M,202,0.42616033755274263,39.47888858149017
4031,DRpre,V,V,189,0.3987341772151899,40.62190632060908
4032,DRpre,A,A,50,0.18315018315018314,57.00942934722884
4033,DRpre,A,M,125,0.45787545787545786,39.049622938744534
4034,DRpre,A,V,98,0.358974358974359,44.94889377950733
4035,DRpre,M,A,121,0.19934102141680396,56.49269712209718
4036,DRpre,M,M,278,0.45799011532125206,36.66046816339596
4037,DRpre,M,V,208,0.342668863261944,43.26094904717299
4038,DRpre,V,A,91,0.19198312236286919,58.20422717001489
4039,DRpre,V,M,194,0.4092827004219409,37.69199868448941
4040,DRpre,V,V,189,0.3987341772151899,40.90012866831826
4041,DRpre,A,A,50,0.18315018315018314,54.0312283790113
4042,DRpre,A,M,125,0.45787545787545786,39.93020035449383
4043,DRpre,A,V,98,0.358974358974359,45.79833343577314
4044,DRpre,M,A,121,0.19934102141680396,56.37098012399562
4045,DRpre,M,M,288,0.4744645799011532,36.83681746753496
4046,DRpre,M,V,198,0.3261943986820428,44.33179542717853
4047,DRpre,V,A,86,0.18143459915611815,56.285306667549136
4048,DRpre,V,M,194,0.4092827004219409,38.246758078396056
4049,DRpre,V,V,194,0.4092827004219409,40.52057937707356
4050,DRpre,A,A,60,0.21978021978021978,54.57178042563895
4051,DRpre,A,M,115,0.42124542124542125,41.42797301720556
4052,DRpre,A,V,98,0.358974358974359,45.96763432981984
4053,DRpre,M,A,110,0.1812191103789127,56.14456629510855
4054,DRpre,M,M,283,0.46622734761120266,36.72862418942718
4055,DRpre,M,V,214,0.3525535420098847,44.26786177146707
4056,DRpre,V,A,95,0.20042194092827004,58.10726724672016
4057,DRpre,V,M,192,0.4050632911392405,39.35715355458867
4058,DRpre,V,V,187,0.39451476793248946,41.57177226941998
4059,DRpre,A,A,72,0.26373626373626374,50.95485718438664
4060,DRpre,A,M,108,0.3956043956043956,41.895010843701826
4061,DRpre,A,V,93,0.34065934065934067,44.16320414253968
4062,DRpre,M,A,110,0.1812191103789127,56.87713575628704
4063,DRpre,M,M,290,0.47775947281713343,36.8371366377399
4064,DRpre,M,V,207,0.34102141680395387,43.260646578418694
4065,DRpre,V,A,80,0.16877637130801687,57.89257892853567
4066,DRpre,V,M,225,0.47468354430379744,36.60169432008315
4067,DRpre,V,V,169,0.35654008438818563,42.23690603438886
4068,DRpre,A,A,58,0.21245421245421245,53.32683992652788
4069,DRpre,A,M,134,0.4908424908424908,36.81315806886591
4070,DRpre,A,V,81,0.2967032967032967,44.99434469796165
4071,DRpre,M,A,127,0.20922570016474465,57.41330082016102
4072,DRpre,M,M,290,0.47775947281713343,37.839887266139556
4073,DRpre,M,V,190,0.3130148270181219,46.43048195562417
4074,DRpre,V,A,98,0.20675105485232068,55.49663270310356
4075,DRpre,V,M,183,0.3860759493670886,39.83989638493847
4076,DRpre,V,V,193,0.40717299578059074,40.31894306600132
4077,DRpre,A,A,52,0.19047619047619047,57.096932992011816
4078,DRpre,A,M,109,0.3992673992673993,39.302575355858394
4079,DRpre,A,V,112,0.41025641025641024,41.76021929387668
4080,DRpre,M,A,95,0.15650741350906094,57.49889513998237
4081,DRpre,M,M,318,0.5238879736408567,36.297444294554246
4082,DRpre,M,V,194,0.31960461285008235,44.61195288535049
4083,DRpre,V,A,91,0.19198312236286919,57.26133405333682
4084,DRpre,V,M,188,0.39662447257383965,39.8763394464699
4085,DRpre,V,V,195,0.41139240506329117,41.132848136127656
4086,DRpre,A,A,66,0.24175824175824176,55.62834926759677
4087,DRpre,A,M,129,0.4725274725274725,42.31809465731391
4088,DRpre,A,V,78,0.2857142857142857,49.649228872007384
4089,DRpre,M,A,120,0.19769357495881384,55.392122619533275
4090,DRpre,M,M,294,0.4843492586490939,35.48885835388512
4091,DRpre,M,V,193,0.31795716639209226,46.1728844159209
4092,DRpre,V,A,84,0.17721518987341772,56.742095530355655
4093,DRpre,V,M,184,0.3881856540084388,39.46463045024952
4094,DRpre,V,V,206,0.4345991561181435,40.67019927380758
4095,DRpre,A,A,63,0.23076923076923078,55.19184166144099
4096,DRpre,A,M,116,0.4249084249084249,38.23967177171805
4097,DRpre,A,V,94,0.3443223443223443,45.43703332700756
4098,DRpre,M,A,103,0.1696869851729819,58.26992349600544
4099,DRpre,M,M,298,0.49093904448105435,36.978884318300295
4100,DRpre,M,V,206,0.3393739703459638,45.18410127508074
4101,DRpre,V,A,94,0.19831223628691982,55.660187984864294
4102,DRpre,V,M,203,0.4282700421940928,38.52119174704987
4103,DRpre,V,V,177,0.37341772151898733,40.35250033509026
4104,DRpre,A,A,56,0.20512820512820512,53.224169890710805
4105,DRpre,A,M,125,0.45787545787545786,37.634056499107594
4106,DRpre,A,V,92,0.336996336996337,42.22444741623497
4107,DRpre,M,A,128,0.21087314662273476,58.45058946712229
4108,DRpre,M,M,269,0.443163097199341,38.068952646344854
4109,DRpre,M,V,210,0.34596375617792424,43.75283124480778
4110,DRpre,V,A,85,0.17932489451476794,54.995393250488014
4111,DRpre,V,M,216,0.45569620253164556,36.41331029527701
4112,DRpre,V,V,173,0.3649789029535865,42.5316017689587
4113,DRpre,A,A,60,0.21978021978021978,58.94146192570283
4114,DRpre,A,M,129,0.4725274725274725,39.98147055089444
4115,DRpre,A,V,84,0.3076923076923077,48.90626967001669
4116,DRpre,M,A,121,0.19934102141680396,54.92825327597889
4117,DRpre,M,M,273,0.4497528830313015,37.32628629405826
4118,DRpre,M,V,213,0.35090609555189456,46.48408631941834
4119,DRpre,V,A,76,0.16033755274261605,58.71248102659198
4120,DRpre,V,M,206,0.4345991561181435,37.575595287354645
4121,DRpre,V,V,192,0.4050632911392405,41.85207523312636
4122,DRpre,A,A,59,0.21611721611721613,56.23783862840596
4123,DRpre,A,M,116,0.4249084249084249,39.74903260263722
4124,DRpre,A,V,98,0.358974358974359,43.197152882169696
4125,DRpre,M,A,106,0.17462932454695224,62.70840805903633
4126,DRpre,M,M,305,0.5024711696869851,36.87960919011666
4127,DRpre,M,V,196,0.3228995057660626,44.990135436062346
4128,DRpre,V,A,95,0.20042194092827004,58.74355549672312
4129,DRpre,V,M,221,0.46624472573839665,36.737795797268504
4130,DRpre,V,V,158,0.3333333333333333,43.04821647243059
4131,DRpre,A,A,70,0.2564102564102564,54.92452576301689
4132,DRpre,A,M,116,0.4249084249084249,39.565988628770754
4133,DRpre,A,V,87,0.31868131868131866,47.84130331112459
4134,DRpre,M,A,109,0.17957166392092258,56.429133919579336
4135,DRpre,M,M,290,0.47775947281713343,37.42841995283434
4136,DRpre,M,V,208,0.342668863261944,46.02965252774564
4137,DRpre,V,A,93,0.1962025316455696,57.90216014640338
4138,DRpre,V,M,184,0.3881856540084388,38.13804113093679
4139,DRpre,V,V,197,0.41561181434599154,39.82595966888004
4140,DRpre,A,A,56,0.20512820512820512,60.86910633277404
4141,DRpre,A,M,109,0.3992673992673993,45.73167390352894
4142,DRpre,A,V,108,0.3956043956043956,49.144930868536136
4143,DRpre,M,A,105,0.17298187808896212,53.08344962739293
4144,DRpre,M,M,304,0.500823723228995,35.57181842251526
4145,DRpre,M,V,198,0.3261943986820428,45.136502621491374
4146,DRpre,V,A,101,0.21308016877637131,51.26270394652474
4147,DRpre,V,M,200,0.4219409282700422,39.76360106315834
