,Group,Type,Area,NeighborTYPE,count,prob,mean_dist
18095,DRpre,M,V1,V,132,0.4258064516129032,34.85162399445557
18096,DRpre,V,A/RL/AL,A,20,0.18867924528301888,55.74442883019215
18097,DRpre,V,A/RL/AL,M,56,0.5283018867924528,35.79264087146695
18098,DRpre,V,A/RL/AL,V,30,0.2830188679245283,51.174978835799465
18099,DRpre,V,AM/PM,A,5,0.11627906976744186,49.19319756261504
18100,DRpre,V,AM/PM,M,15,0.3488372093023256,27.06078319549172
18101,DRpre,V,AM/PM,V,23,0.5348837209302325,26.71109370809265
18102,DRpre,V,LM,A,4,0.26666666666666666,47.14801705369474
18103,DRpre,V,LM,M,8,0.5333333333333333,34.098165283467814
18104,DRpre,V,LM,V,3,0.2,66.21179729529725
18105,DRpre,V,V1,A,51,0.16451612903225807,58.449942791745556
18106,DRpre,V,V1,M,130,0.41935483870967744,40.62227548394409
18107,DRpre,V,V1,V,129,0.4161290322580645,41.581156442954786
18108,DRpre,A,A/RL/AL,A,23,0.23958333333333334,54.09613623133675
18109,DRpre,A,A/RL/AL,M,54,0.5625,37.886320922546496
18110,DRpre,A,A/RL/AL,V,19,0.19791666666666666,52.14930246845796
18111,DRpre,A,AM/PM,A,0,0.0,53.143280706101976
18112,DRpre,A,AM/PM,M,5,0.5,28.897904638502503
18113,DRpre,A,AM/PM,V,5,0.5,23.280913219660412
18114,DRpre,A,LM,A,9,0.34615384615384615,51.43734345732798
18115,DRpre,A,LM,M,7,0.2692307692307692,48.257111058234834
18116,DRpre,A,LM,V,10,0.38461538461538464,49.531609706175374
18117,DRpre,A,V1,A,32,0.22695035460992907,54.16696804160138
18118,DRpre,A,V1,M,60,0.425531914893617,39.702303241865714
18119,DRpre,A,V1,V,49,0.3475177304964539,38.66208883562637
18120,DRpre,M,A/RL/AL,A,51,0.21888412017167383,55.53792124776997
18121,DRpre,M,A/RL/AL,M,127,0.5450643776824035,34.03222251496743
18122,DRpre,M,A/RL/AL,V,55,0.23605150214592274,50.14481759927265
18123,DRpre,M,AM/PM,A,6,0.14634146341463414,59.40541798439372
18124,DRpre,M,AM/PM,M,13,0.3170731707317073,30.039210803763464
18125,DRpre,M,AM/PM,V,22,0.5365853658536586,25.522498915354017
18126,DRpre,M,LM,A,9,0.5,57.76106937091601
18127,DRpre,M,LM,M,3,0.16666666666666666,64.52998435894011
18128,DRpre,M,LM,V,6,0.3333333333333333,62.4510716989982
18129,DRpre,M,V1,A,50,0.15873015873015872,56.83788976792341
18130,DRpre,M,V1,M,144,0.45714285714285713,37.05509149189671
18131,DRpre,M,V1,V,121,0.38412698412698415,38.88062654662868
18132,DRpre,V,A/RL/AL,A,27,0.24107142857142858,62.97490895730083
18133,DRpre,V,A/RL/AL,M,45,0.4017857142857143,47.428739328102836
18134,DRpre,V,A/RL/AL,V,40,0.35714285714285715,54.825801904839
18135,DRpre,V,AM/PM,A,4,0.08695652173913043,49.902307768987654
18136,DRpre,V,AM/PM,M,25,0.5434782608695652,25.080276278499195
18137,DRpre,V,AM/PM,V,17,0.3695652173913043,32.353802584623985
18138,DRpre,V,LM,A,5,0.4166666666666667,53.775075092144476
18139,DRpre,V,LM,M,3,0.25,54.33780242613914
18140,DRpre,V,LM,V,4,0.3333333333333333,69.07678477199383
18141,DRpre,V,V1,A,43,0.14144736842105263,53.154475682555926
18142,DRpre,V,V1,M,128,0.42105263157894735,37.215012627279606
18143,DRpre,V,V1,V,133,0.4375,37.80037256934579
18144,DRpre,A,A/RL/AL,A,25,0.2604166666666667,56.181562482766005
18145,DRpre,A,A/RL/AL,M,43,0.4479166666666667,41.87078973254247
18146,DRpre,A,A/RL/AL,V,28,0.2916666666666667,49.86643016897407
18147,DRpre,A,AM/PM,A,5,0.45454545454545453,46.74003866207948
18148,DRpre,A,AM/PM,M,1,0.09090909090909091,30.14413168706397
18149,DRpre,A,AM/PM,V,5,0.45454545454545453,30.103539274007844
18150,DRpre,A,LM,A,15,0.6,44.48981460031342
18151,DRpre,A,LM,M,4,0.16,69.20853403398264
18152,DRpre,A,LM,V,6,0.24,58.339312960646666
18153,DRpre,A,V1,A,30,0.2127659574468085,60.43249901574601
18154,DRpre,A,V1,M,48,0.3404255319148936,41.3800935099332
18155,DRpre,A,V1,V,63,0.44680851063829785,39.67369931687529
18156,DRpre,M,A/RL/AL,A,40,0.1702127659574468,62.840054189416904
18157,DRpre,M,A/RL/AL,M,134,0.5702127659574469,35.22154687831949
18158,DRpre,M,A/RL/AL,V,61,0.25957446808510637,48.99164595079093
18159,DRpre,M,AM/PM,A,2,0.047619047619047616,64.63221520554538
18160,DRpre,M,AM/PM,M,22,0.5238095238095238,29.051507736578287
18161,DRpre,M,AM/PM,V,18,0.42857142857142855,27.228953504726274
18162,DRpre,M,LM,A,8,0.47058823529411764,57.230468718554924
18163,DRpre,M,LM,M,5,0.29411764705882354,69.27250949097282
18164,DRpre,M,LM,V,4,0.23529411764705882,64.4035595020935
18165,DRpre,M,V1,A,57,0.18210862619808307,51.68878866627431
18166,DRpre,M,V1,M,131,0.4185303514376997,38.05859915828645
18167,DRpre,M,V1,V,125,0.3993610223642173,41.19308911578159
18168,DRpre,V,A/RL/AL,A,23,0.20909090909090908,62.32577637553216
18169,DRpre,V,A/RL/AL,M,60,0.5454545454545454,39.285272621869574
18170,DRpre,V,A/RL/AL,V,27,0.24545454545454545,54.24765956813396
18171,DRpre,V,AM/PM,A,4,0.09090909090909091,60.77034302902846
18172,DRpre,V,AM/PM,M,22,0.5,28.00829995692877
18173,DRpre,V,AM/PM,V,18,0.4090909090909091,31.317250879095308
18174,DRpre,V,LM,A,6,0.42857142857142855,40.934193291954955
18175,DRpre,V,LM,M,5,0.35714285714285715,60.0838441428021
18176,DRpre,V,LM,V,3,0.21428571428571427,55.042271569244235
18177,DRpre,V,V1,A,62,0.20261437908496732,50.875245227151375
18178,DRpre,V,V1,M,108,0.35294117647058826,36.78754262522248
18179,DRpre,V,V1,V,136,0.4444444444444444,36.622155912277755
18180,DRpre,A,A/RL/AL,A,26,0.26804123711340205,53.887299587993176
18181,DRpre,A,A/RL/AL,M,43,0.44329896907216493,43.48249373401631
18182,DRpre,A,A/RL/AL,V,28,0.28865979381443296,47.579954218484325
18183,DRpre,A,AM/PM,A,1,0.09090909090909091,51.017840024106704
18184,DRpre,A,AM/PM,M,4,0.36363636363636365,32.61749148817204
18185,DRpre,A,AM/PM,V,6,0.5454545454545454,30.662879120580875
18186,DRpre,A,LM,A,9,0.375,57.77689310125152
18187,DRpre,A,LM,M,6,0.25,59.16966518600328
18188,DRpre,A,LM,V,9,0.375,54.85631337255001
18189,DRpre,A,V1,A,28,0.19858156028368795,54.14091271898869
18190,DRpre,A,V1,M,59,0.41843971631205673,39.955650956091375
18191,DRpre,A,V1,V,54,0.3829787234042553,44.05048389780824
18192,DRpre,M,A/RL/AL,A,34,0.1452991452991453,61.97272868997722
18193,DRpre,M,A/RL/AL,M,144,0.6153846153846154,35.031551019157874
18194,DRpre,M,A/RL/AL,V,56,0.23931623931623933,56.18107488659781
18195,DRpre,M,AM/PM,A,4,0.09090909090909091,54.78571679998608
18196,DRpre,M,AM/PM,M,21,0.4772727272727273,26.286399585776646
18197,DRpre,M,AM/PM,V,19,0.4318181818181818,29.762536557699693
18198,DRpre,M,LM,A,6,0.3157894736842105,48.8477038839942
18199,DRpre,M,LM,M,9,0.47368421052631576,47.02304183988186
18200,DRpre,M,LM,V,4,0.21052631578947367,61.031387067630895
18201,DRpre,M,V1,A,52,0.16774193548387098,57.83167428933538
18202,DRpre,M,V1,M,134,0.432258064516129,36.94872106695862
18203,DRpre,M,V1,V,124,0.4,40.36336633721059
18204,DRpre,V,A/RL/AL,A,32,0.2909090909090909,55.90889729866061
18205,DRpre,V,A/RL/AL,M,41,0.37272727272727274,41.360380112694855
18206,DRpre,V,A/RL/AL,V,37,0.33636363636363636,45.88541262523602
18207,DRpre,V,AM/PM,A,5,0.11904761904761904,53.87248358040207
18208,DRpre,V,AM/PM,M,19,0.4523809523809524,27.936728031057182
18209,DRpre,V,AM/PM,V,18,0.42857142857142855,28.254819247405802
18210,DRpre,V,LM,A,8,0.6153846153846154,43.2495996377617
18211,DRpre,V,LM,M,3,0.23076923076923078,67.42166744223174
18212,DRpre,V,LM,V,2,0.15384615384615385,89.16391492557123
18213,DRpre,V,V1,A,56,0.18122977346278318,56.44238850350991
18214,DRpre,V,V1,M,119,0.3851132686084142,37.176997937205286
18215,DRpre,V,V1,V,134,0.4336569579288026,36.71118979670417
18216,DRpre,A,A/RL/AL,A,23,0.22772277227722773,58.45503557877724
18217,DRpre,A,A/RL/AL,M,51,0.504950495049505,34.45026954366253
18218,DRpre,A,A/RL/AL,V,27,0.26732673267326734,48.29509005423786
18219,DRpre,A,AM/PM,A,1,0.09090909090909091,67.87570364626963
18220,DRpre,A,AM/PM,M,3,0.2727272727272727,40.825904014767744
18221,DRpre,A,AM/PM,V,7,0.6363636363636364,26.783519001902366
18222,DRpre,A,LM,A,6,0.3157894736842105,69.62665691458382
18223,DRpre,A,LM,M,9,0.47368421052631576,56.39249365127907
18224,DRpre,A,LM,V,4,0.21052631578947367,66.72896125288686
18225,DRpre,A,V1,A,26,0.18309859154929578,52.07423866312006
18226,DRpre,A,V1,M,60,0.4225352112676056,39.73757040708518
18227,DRpre,A,V1,V,56,0.39436619718309857,39.2746082982902
18228,DRpre,M,A/RL/AL,A,46,0.20175438596491227,55.957324802568166
18229,DRpre,M,A/RL/AL,M,127,0.5570175438596491,36.719816149221
18230,DRpre,M,A/RL/AL,V,55,0.2412280701754386,47.28788836448939
18231,DRpre,M,AM/PM,A,5,0.1,49.97920845274773
18232,DRpre,M,AM/PM,M,32,0.64,23.250037077229244
18233,DRpre,M,AM/PM,V,13,0.26,28.977665426604787
18234,DRpre,M,LM,A,13,0.52,47.00317518824414
18235,DRpre,M,LM,M,4,0.16,60.04421485905754
18236,DRpre,M,LM,V,8,0.32,54.431901139923305
18237,DRpre,M,V1,A,67,0.22039473684210525,56.91432944462113
18238,DRpre,M,V1,M,115,0.3782894736842105,37.79856179806157
18239,DRpre,M,V1,V,122,0.40131578947368424,40.164403309945584
18240,DRpre,V,A/RL/AL,A,27,0.24107142857142858,54.405016707378536
18241,DRpre,V,A/RL/AL,M,55,0.49107142857142855,39.50483461957617
18242,DRpre,V,A/RL/AL,V,30,0.26785714285714285,57.190090170290105
18243,DRpre,V,AM/PM,A,4,0.1111111111111111,50.03037421164762
18244,DRpre,V,AM/PM,M,17,0.4722222222222222,32.05846085956471
18245,DRpre,V,AM/PM,V,15,0.4166666666666667,34.341523865534114
18246,DRpre,V,LM,A,3,0.25,49.099814065555165
18247,DRpre,V,LM,M,8,0.6666666666666666,34.553401875888106
18248,DRpre,V,LM,V,1,0.08333333333333333,70.10627814988051
18249,DRpre,V,V1,A,53,0.16878980891719744,58.588345076343614
18250,DRpre,V,V1,M,118,0.37579617834394907,40.33867845130049
18251,DRpre,V,V1,V,143,0.4554140127388535,36.35807715492484
18252,DRpre,A,A/RL/AL,A,18,0.19148936170212766,57.91648589343774
18253,DRpre,A,A/RL/AL,M,45,0.4787234042553192,38.350217643469044
18254,DRpre,A,A/RL/AL,V,31,0.32978723404255317,46.95395785839574
18255,DRpre,A,AM/PM,A,3,0.2727272727272727,54.691685423379866
18256,DRpre,A,AM/PM,M,6,0.5454545454545454,24.013340253813578
18257,DRpre,A,AM/PM,V,2,0.18181818181818182,26.56798574670988
18258,DRpre,A,LM,A,11,0.39285714285714285,43.69100156451997
18259,DRpre,A,LM,M,11,0.39285714285714285,50.287887237172086
18260,DRpre,A,LM,V,6,0.21428571428571427,82.29895178877325
18261,DRpre,A,V1,A,31,0.22142857142857142,55.99700405599891
18262,DRpre,A,V1,M,62,0.44285714285714284,41.384065233882495
18263,DRpre,A,V1,V,47,0.3357142857142857,46.27880228194215
18264,DRpre,M,A/RL/AL,A,48,0.2033898305084746,60.71075356438087
18265,DRpre,M,A/RL/AL,M,135,0.5720338983050848,36.05472440324195
18266,DRpre,M,A/RL/AL,V,53,0.2245762711864407,49.45286760513984
18267,DRpre,M,AM/PM,A,3,0.07692307692307693,49.51268097090824
18268,DRpre,M,AM/PM,M,18,0.46153846153846156,27.88286797598599
18269,DRpre,M,AM/PM,V,18,0.46153846153846156,25.39119373412658
18270,DRpre,M,LM,A,8,0.47058823529411764,52.826048572308316
18271,DRpre,M,LM,M,4,0.23529411764705882,66.85042790091096
18272,DRpre,M,LM,V,5,0.29411764705882354,86.08774975662162
18273,DRpre,M,V1,A,50,0.15873015873015872,57.11508736241769
18274,DRpre,M,V1,M,146,0.4634920634920635,36.83765500185007
18275,DRpre,M,V1,V,119,0.37777777777777777,38.805826113555426
18276,DRpre,V,A/RL/AL,A,30,0.2702702702702703,53.629853414264815
18277,DRpre,V,A/RL/AL,M,61,0.5495495495495496,39.0255473710022
18278,DRpre,V,A/RL/AL,V,20,0.18018018018018017,53.90638575884924
18279,DRpre,V,AM/PM,A,4,0.0851063829787234,60.43833355856874
18280,DRpre,V,AM/PM,M,24,0.5106382978723404,31.697294635761953
18281,DRpre,V,AM/PM,V,19,0.40425531914893614,31.466684236828264
18282,DRpre,V,LM,A,6,0.5454545454545454,53.71328909703539
18283,DRpre,V,LM,M,4,0.36363636363636365,64.23511683219829
18284,DRpre,V,LM,V,1,0.09090909090909091,73.36142491989374
18285,DRpre,V,V1,A,52,0.17049180327868851,57.29466051390121
18286,DRpre,V,V1,M,121,0.39672131147540984,40.640814694538506
18287,DRpre,V,V1,V,132,0.43278688524590164,36.890388624554106
18288,DRpre,A,A/RL/AL,A,31,0.30392156862745096,51.02103114121679
18289,DRpre,A,A/RL/AL,M,44,0.43137254901960786,36.23112158273264
18290,DRpre,A,A/RL/AL,V,27,0.2647058823529412,46.937323362120516
18291,DRpre,A,AM/PM,A,0,0.0,66.67204871289655
18292,DRpre,A,AM/PM,M,9,0.9,18.145837429323166
18293,DRpre,A,AM/PM,V,1,0.1,35.62180279318807
18294,DRpre,A,LM,A,6,0.3,64.62778970645002
18295,DRpre,A,LM,M,11,0.55,52.79868634231258
18296,DRpre,A,LM,V,3,0.15,90.42832415597141
18297,DRpre,A,V1,A,22,0.15602836879432624,51.94461318031819
18298,DRpre,A,V1,M,64,0.45390070921985815,41.705566289377536
18299,DRpre,A,V1,V,55,0.3900709219858156,36.301822608762414
18300,DRpre,M,A/RL/AL,A,49,0.21120689655172414,55.306265392252946
18301,DRpre,M,A/RL/AL,M,132,0.5689655172413793,37.15303423529446
18302,DRpre,M,A/RL/AL,V,51,0.21982758620689655,48.96754782652494
18303,DRpre,M,AM/PM,A,6,0.1276595744680851,42.56435747189805
18304,DRpre,M,AM/PM,M,20,0.425531914893617,27.508301572355084
18305,DRpre,M,AM/PM,V,21,0.44680851063829785,26.01277003210184
18306,DRpre,M,LM,A,11,0.55,48.72015689034974
18307,DRpre,M,LM,M,8,0.4,49.74530974276028
18308,DRpre,M,LM,V,1,0.05,79.80588310365188
18309,DRpre,M,V1,A,66,0.21428571428571427,54.66137841000146
18310,DRpre,M,V1,M,122,0.3961038961038961,37.20565389252394
18311,DRpre,M,V1,V,120,0.38961038961038963,38.445966727533246
18312,DRpre,V,A/RL/AL,A,35,0.32710280373831774,53.176805488855
18313,DRpre,V,A/RL/AL,M,52,0.48598130841121495,40.28821386641711
18314,DRpre,V,A/RL/AL,V,20,0.18691588785046728,58.92182158619375
18315,DRpre,V,AM/PM,A,5,0.125,45.81866380065171
18316,DRpre,V,AM/PM,M,20,0.5,25.609422473936565
18317,DRpre,V,AM/PM,V,15,0.375,30.946697514776766
18318,DRpre,V,LM,A,4,0.25,57.226344149605275
18319,DRpre,V,LM,M,6,0.375,47.16103450068884
18320,DRpre,V,LM,V,6,0.375,47.06300577626376
18321,DRpre,V,V1,A,57,0.1832797427652733,61.25073969896176
18322,DRpre,V,V1,M,118,0.37942122186495175,43.18152377628875
18323,DRpre,V,V1,V,136,0.43729903536977494,37.00160866667823
18324,DRpre,A,A/RL/AL,A,24,0.24,61.00181679221822
18325,DRpre,A,A/RL/AL,M,49,0.49,44.3953380986613
18326,DRpre,A,A/RL/AL,V,27,0.27,65.21557706296463
18327,DRpre,A,AM/PM,A,1,0.1,70.15882606694016
18328,DRpre,A,AM/PM,M,7,0.7,22.695149266279532
18329,DRpre,A,AM/PM,V,2,0.2,32.60538933633788
18330,DRpre,A,LM,A,12,0.5217391304347826,58.01896675579411
18331,DRpre,A,LM,M,4,0.17391304347826086,61.22252988974217
18332,DRpre,A,LM,V,7,0.30434782608695654,79.82224081108957
18333,DRpre,A,V1,A,35,0.25,57.374538292813945
18334,DRpre,A,V1,M,51,0.36428571428571427,43.43885133475211
18335,DRpre,A,V1,V,54,0.38571428571428573,41.45501590614614
18336,DRpre,M,A/RL/AL,A,45,0.1939655172413793,52.09766304949188
18337,DRpre,M,A/RL/AL,M,137,0.5905172413793104,34.24089263137732
18338,DRpre,M,A/RL/AL,V,50,0.21551724137931033,51.28970759575093
18339,DRpre,M,AM/PM,A,9,0.2571428571428571,47.43864136163992
18340,DRpre,M,AM/PM,M,11,0.3142857142857143,32.25350141541954
18341,DRpre,M,AM/PM,V,15,0.42857142857142855,27.56962253191453
18342,DRpre,M,LM,A,5,0.22727272727272727,53.336853535777784
18343,DRpre,M,LM,M,14,0.6363636363636364,39.189764272099275
18344,DRpre,M,LM,V,3,0.13636363636363635,82.54115598127073
18345,DRpre,M,V1,A,55,0.17295597484276728,58.364603369995
18346,DRpre,M,V1,M,133,0.41823899371069184,37.18813455753843
18347,DRpre,M,V1,V,130,0.4088050314465409,36.60655066916792
18348,DRpre,V,A/RL/AL,A,25,0.22935779816513763,48.57391146147803
18349,DRpre,V,A/RL/AL,M,47,0.43119266055045874,40.07498364498032
18350,DRpre,V,A/RL/AL,V,37,0.3394495412844037,46.094827213518904
18351,DRpre,V,AM/PM,A,5,0.09615384615384616,53.38568194410007
18352,DRpre,V,AM/PM,M,21,0.40384615384615385,28.280440890396367
18353,DRpre,V,AM/PM,V,26,0.5,24.553216018700724
18354,DRpre,V,LM,A,4,0.36363636363636365,51.576719796504015
18355,DRpre,V,LM,M,2,0.18181818181818182,56.00388843712635
18356,DRpre,V,LM,V,5,0.45454545454545453,53.770696182102164
18357,DRpre,V,V1,A,58,0.19205298013245034,58.748719050619734
18358,DRpre,V,V1,M,122,0.40397350993377484,37.25915633194225
18359,DRpre,V,V1,V,122,0.40397350993377484,38.380168474901964
18360,DRpre,A,A/RL/AL,A,28,0.27450980392156865,52.66569442798562
18361,DRpre,A,A/RL/AL,M,42,0.4117647058823529,41.3608463335943
18362,DRpre,A,A/RL/AL,V,32,0.3137254901960784,48.81708862357517
18363,DRpre,A,AM/PM,A,0,0.0,69.50286711309066
18364,DRpre,A,AM/PM,M,6,0.75,28.642200574827612
18365,DRpre,A,AM/PM,V,2,0.25,48.0392289533114
18366,DRpre,A,LM,A,5,0.25,79.36872348686897
18367,DRpre,A,LM,M,6,0.3,60.134928348689094
18368,DRpre,A,LM,V,9,0.45,81.33080010284479
18369,DRpre,A,V1,A,31,0.21678321678321677,50.30852578707111
18370,DRpre,A,V1,M,66,0.46153846153846156,39.65259766731231
18371,DRpre,A,V1,V,46,0.32167832167832167,39.21185782528628
18372,DRpre,M,A/RL/AL,A,45,0.19823788546255505,54.33516092983971
18373,DRpre,M,A/RL/AL,M,136,0.5991189427312775,33.2713152818337
18374,DRpre,M,A/RL/AL,V,46,0.2026431718061674,49.99166790781869
18375,DRpre,M,AM/PM,A,4,0.0851063829787234,64.40493789010311
18376,DRpre,M,AM/PM,M,22,0.46808510638297873,25.914758429600887
18377,DRpre,M,AM/PM,V,21,0.44680851063829785,33.73241650334111
18378,DRpre,M,LM,A,6,0.24,59.7782891693775
18379,DRpre,M,LM,M,15,0.6,42.2647408006371
18380,DRpre,M,LM,V,4,0.16,84.52309140079177
18381,DRpre,M,V1,A,68,0.22077922077922077,54.59623698658385
18382,DRpre,M,V1,M,115,0.37337662337662336,36.895931797567
18383,DRpre,M,V1,V,125,0.40584415584415584,34.96404279524779
18384,DRpre,V,A/RL/AL,A,31,0.2767857142857143,66.1430422087136
18385,DRpre,V,A/RL/AL,M,51,0.45535714285714285,51.66770474908585
18386,DRpre,V,A/RL/AL,V,30,0.26785714285714285,56.3852691691115
18387,DRpre,V,AM/PM,A,3,0.07142857142857142,63.69814404728303
18388,DRpre,V,AM/PM,M,20,0.47619047619047616,28.417677446820843
18389,DRpre,V,AM/PM,V,19,0.4523809523809524,27.95040904446251
18390,DRpre,V,LM,A,4,0.36363636363636365,45.3097838236746
18391,DRpre,V,LM,M,3,0.2727272727272727,48.48940563120223
18392,DRpre,V,LM,V,4,0.36363636363636365,37.52670365308288
18393,DRpre,V,V1,A,58,0.18770226537216828,62.03351834626575
18394,DRpre,V,V1,M,128,0.41423948220064727,41.877093449907
18395,DRpre,V,V1,V,123,0.39805825242718446,39.37407444415257
18396,DRpre,A,A/RL/AL,A,22,0.2268041237113402,59.98272477694741
18397,DRpre,A,A/RL/AL,M,53,0.5463917525773195,39.16476568382452
18398,DRpre,A,A/RL/AL,V,22,0.2268041237113402,58.85352389877615
18399,DRpre,A,AM/PM,A,0,0.0,59.40395145761377
18400,DRpre,A,AM/PM,M,6,0.6666666666666666,23.32407925693405
18401,DRpre,A,AM/PM,V,3,0.3333333333333333,25.671727582513128
18402,DRpre,A,LM,A,16,0.6153846153846154,45.88299179605682
18403,DRpre,A,LM,M,7,0.2692307692307692,53.712524060171475
18404,DRpre,A,LM,V,3,0.11538461538461539,65.67332561965799
18405,DRpre,A,V1,A,27,0.19148936170212766,54.864187282033974
18406,DRpre,A,V1,M,65,0.46099290780141844,37.66004323565012
18407,DRpre,A,V1,V,49,0.3475177304964539,37.97922113447575
18408,DRpre,M,A/RL/AL,A,45,0.1939655172413793,58.897600360371946
18409,DRpre,M,A/RL/AL,M,125,0.5387931034482759,35.706210470229834
18410,DRpre,M,A/RL/AL,V,62,0.2672413793103448,51.8801352727537
18411,DRpre,M,AM/PM,A,5,0.10416666666666667,56.66218875688285
18412,DRpre,M,AM/PM,M,30,0.625,25.540721336848687
18413,DRpre,M,AM/PM,V,13,0.2708333333333333,29.49844688347793
18414,DRpre,M,LM,A,9,0.47368421052631576,44.04590162192347
18415,DRpre,M,LM,M,5,0.2631578947368421,70.23344065736894
18416,DRpre,M,LM,V,5,0.2631578947368421,67.2400368329593
18417,DRpre,M,V1,A,65,0.21103896103896103,50.41397310449883
18418,DRpre,M,V1,M,119,0.38636363636363635,39.50206096353373
18419,DRpre,M,V1,V,124,0.4025974025974026,37.7819244743899
18420,DRpre,V,A/RL/AL,A,19,0.16964285714285715,56.655687390102706
18421,DRpre,V,A/RL/AL,M,59,0.5267857142857143,35.87007213132442
18422,DRpre,V,A/RL/AL,V,34,0.30357142857142855,46.832779506046606
18423,DRpre,V,AM/PM,A,5,0.125,65.26636971905135
18424,DRpre,V,AM/PM,M,16,0.4,28.98468315544208
18425,DRpre,V,AM/PM,V,19,0.475,28.594339950482613
18426,DRpre,V,LM,A,4,0.36363636363636365,50.51978400976105
18427,DRpre,V,LM,M,6,0.5454545454545454,49.14992824664751
18428,DRpre,V,LM,V,1,0.09090909090909091,70.79380238379811
18429,DRpre,V,V1,A,56,0.18006430868167203,56.718548392703866
18430,DRpre,V,V1,M,130,0.4180064308681672,38.54913731129423
18431,DRpre,V,V1,V,125,0.40192926045016075,37.72993356229677
18432,DRpre,A,A/RL/AL,A,17,0.17346938775510204,55.928009890742395
18433,DRpre,A,A/RL/AL,M,50,0.5102040816326531,43.79747266685845
18434,DRpre,A,A/RL/AL,V,31,0.3163265306122449,50.225227075378314
18435,DRpre,A,AM/PM,A,2,0.18181818181818182,34.22762352182299
18436,DRpre,A,AM/PM,M,4,0.36363636363636365,25.392741753896754
18437,DRpre,A,AM/PM,V,5,0.45454545454545453,26.21021104120558
18438,DRpre,A,LM,A,12,0.5217391304347826,47.5484765443686
18439,DRpre,A,LM,M,7,0.30434782608695654,48.37417605340706
18440,DRpre,A,LM,V,4,0.17391304347826086,61.492221354864846
18441,DRpre,A,V1,A,25,0.1773049645390071,54.9448482478738
18442,DRpre,A,V1,M,61,0.4326241134751773,39.46404210610456
18443,DRpre,A,V1,V,55,0.3900709219858156,39.35020338841639
18444,DRpre,M,A/RL/AL,A,49,0.2076271186440678,53.377142780500186
18445,DRpre,M,A/RL/AL,M,118,0.5,36.95834280209492
18446,DRpre,M,A/RL/AL,V,69,0.2923728813559322,50.923373308838094
18447,DRpre,M,AM/PM,A,3,0.07142857142857142,54.18348219592421
18448,DRpre,M,AM/PM,M,21,0.5,26.301701591536375
18449,DRpre,M,AM/PM,V,18,0.42857142857142855,28.634542328801444
18450,DRpre,M,LM,A,9,0.5,53.693384333770844
18451,DRpre,M,LM,M,5,0.2777777777777778,69.34064893376978
18452,DRpre,M,LM,V,4,0.2222222222222222,57.192991046569915
18453,DRpre,M,V1,A,62,0.19935691318327975,54.20438609861795
18454,DRpre,M,V1,M,120,0.3858520900321543,36.98947842917244
18455,DRpre,M,V1,V,129,0.41479099678456594,37.31618065902521
18456,DRpre,V,A/RL/AL,A,32,0.29906542056074764,50.711828495990375
18457,DRpre,V,A/RL/AL,M,54,0.5046728971962616,34.51119725467309
18458,DRpre,V,A/RL/AL,V,21,0.19626168224299065,54.34745652766456
18459,DRpre,V,AM/PM,A,5,0.11363636363636363,60.584688088549754
18460,DRpre,V,AM/PM,M,19,0.4318181818181818,30.574635972239978
18461,DRpre,V,AM/PM,V,20,0.45454545454545453,29.435207779287683
18462,DRpre,V,LM,A,9,0.6,42.49992276580156
18463,DRpre,V,LM,M,3,0.2,51.95732580547507
18464,DRpre,V,LM,V,3,0.2,75.76320536988159
18465,DRpre,V,V1,A,56,0.18181818181818182,55.019186840925414
18466,DRpre,V,V1,M,123,0.39935064935064934,38.64244826851452
18467,DRpre,V,V1,V,129,0.41883116883116883,39.384751717013735
18468,DRpre,A,A/RL/AL,A,24,0.22429906542056074,60.070381740268296
18469,DRpre,A,A/RL/AL,M,56,0.5233644859813084,42.039553920422414
18470,DRpre,A,A/RL/AL,V,27,0.2523364485981308,58.67440796574448
18471,DRpre,A,AM/PM,A,0,0.0,77.2785350179068
18472,DRpre,A,AM/PM,M,3,0.42857142857142855,44.24865142564454
18473,DRpre,A,AM/PM,V,4,0.5714285714285714,37.62841394454603
18474,DRpre,A,LM,A,5,0.29411764705882354,53.76264294771403
18475,DRpre,A,LM,M,4,0.23529411764705882,43.21839235011163
18476,DRpre,A,LM,V,8,0.47058823529411764,47.64095970025705
18477,DRpre,A,V1,A,27,0.19014084507042253,52.984344787971274
18478,DRpre,A,V1,M,58,0.4084507042253521,40.07766964429168
18479,DRpre,A,V1,V,57,0.4014084507042254,39.63984656156999
18480,DRpre,M,A/RL/AL,A,48,0.21145374449339208,51.888466121968534
18481,DRpre,M,A/RL/AL,M,140,0.6167400881057269,33.93710409340372
18482,DRpre,M,A/RL/AL,V,39,0.17180616740088106,56.94451122979585
18483,DRpre,M,AM/PM,A,2,0.04081632653061224,65.50371774779643
18484,DRpre,M,AM/PM,M,32,0.6530612244897959,23.268776567085467
18485,DRpre,M,AM/PM,V,15,0.30612244897959184,31.47591264507909
18486,DRpre,M,LM,A,10,0.4166666666666667,48.8120976940414
18487,DRpre,M,LM,M,9,0.375,48.18360359237395
18488,DRpre,M,LM,V,5,0.20833333333333334,48.821911075835146
18489,DRpre,M,V1,A,63,0.20521172638436483,58.53227491569496
18490,DRpre,M,V1,M,125,0.40716612377850164,38.946340411438406
18491,DRpre,M,V1,V,119,0.38762214983713356,42.22094481497967
